DATAFLOW,FREQ,REF_AREA,DATA_TYPE,AGE,SEX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_AGE,NOTE_SEX,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y70,2,1971,227598,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y70,9,1971,403268,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y71,1,1971,145044,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y71,2,1971,198970,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y71,9,1971,344014,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y72,1,1971,130576,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y72,2,1971,186600,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y72,9,1971,317176,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y73,1,1971,122100,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y73,2,1971,180075,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y73,9,1971,302175,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y74,1,1971,108969,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y74,2,1971,169311,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y74,9,1971,278280,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y75,1,1971,95469,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y75,2,1971,153912,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y75,9,1971,249381,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y76,1,1971,89646,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y76,2,1971,143145,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y76,9,1971,232791,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y77,1,1971,85294,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y77,2,1971,134299,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y77,9,1971,219593,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y78,1,1971,77503,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y78,2,1971,121358,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y78,9,1971,198861,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y79,1,1971,69901,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y79,2,1971,110300,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y79,9,1971,180201,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y8,1,1971,450188,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y8,2,1971,429954,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y8,9,1971,880142,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y80,1,1971,58232,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y80,2,1971,84805,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y80,9,1971,143037,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y81,1,1971,51794,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y81,2,1971,77494,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y81,9,1971,129288,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y82,1,1971,45588,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y82,2,1971,70079,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y82,9,1971,115667,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y83,1,1971,39617,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y83,2,1971,62640,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y83,9,1971,102257,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y84,1,1971,34011,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y84,2,1971,55290,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y84,9,1971,89301,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y85,1,1971,28790,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y85,2,1971,48128,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y85,9,1971,76918,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y86,1,1971,23995,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y86,2,1971,41313,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y86,9,1971,65308,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y87,1,1971,19739,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y87,2,1971,34974,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y87,9,1971,54713,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y88,1,1971,15943,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y88,2,1971,29149,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y88,9,1971,45092,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y89,1,1971,12631,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y89,2,1971,23873,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y89,9,1971,36504,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y9,1,1971,447999,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y9,2,1971,425601,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y9,9,1971,873600,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y90,1,1971,9844,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y90,2,1971,19148,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y90,9,1971,28992,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y91,1,1971,7497,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y91,2,1971,15036,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y91,9,1971,22533,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y92,1,1971,5556,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y92,2,1971,11537,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y92,9,1971,17093,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y93,1,1971,3992,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y93,2,1971,8609,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y93,9,1971,12601,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y94,1,1971,2805,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y94,2,1971,6335,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y94,9,1971,9140,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y95,1,1971,1906,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y95,2,1971,4556,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y95,9,1971,6462,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y96,1,1971,1280,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y96,2,1971,3143,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y96,9,1971,4423,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y97,1,1971,859,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y97,2,1971,2109,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y97,9,1971,2968,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y98,1,1971,550,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y98,2,1971,1383,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y98,9,1971,1933,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y99,1,1971,341,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y99,2,1971,878,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,IT,JAN,Y99,9,1971,1219,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,TOTAL,1,1971,7178284,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,TOTAL,2,1971,7591905,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,TOTAL,9,1971,14770189,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y_GE100,1,1971,115,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y_GE100,2,1971,320,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y_GE100,9,1971,435,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y0,1,1971,111350,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y0,2,1971,105933,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y0,9,1971,217283,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y1,1,1971,114185,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y1,2,1971,109293,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y1,9,1971,223478,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y10,1,1971,106777,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y10,2,1971,102017,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y10,9,1971,208794,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y11,1,1971,98629,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y11,2,1971,93989,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y11,9,1971,192618,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y12,1,1971,95169,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y12,2,1971,91093,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y12,9,1971,186262,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y13,1,1971,94685,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y13,2,1971,90895,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y13,9,1971,185580,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y14,1,1971,93981,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y14,2,1971,90155,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y14,9,1971,184136,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y15,1,1971,91622,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y15,2,1971,89307,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y15,9,1971,180929,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y16,1,1971,92201,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y16,2,1971,89403,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y16,9,1971,181604,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y17,1,1971,92002,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y17,2,1971,88356,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y17,9,1971,180358,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y18,1,1971,93300,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y18,2,1971,90193,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y18,9,1971,183493,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y19,1,1971,92545,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y19,2,1971,93074,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y19,9,1971,185619,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y2,1,1971,114197,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y2,2,1971,107334,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y2,9,1971,221531,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y20,1,1971,105836,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y20,2,1971,104107,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y20,9,1971,209943,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y21,1,1971,105096,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y21,2,1971,103552,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y21,9,1971,208648,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y22,1,1971,118397,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y22,2,1971,116612,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y22,9,1971,235009,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y23,1,1971,114557,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y23,2,1971,111304,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y23,9,1971,225861,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y24,1,1971,118543,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y24,2,1971,115812,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y24,9,1971,234355,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y25,1,1971,90507,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y25,2,1971,88003,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y25,9,1971,178510,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y26,1,1971,99238,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y26,2,1971,97631,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y26,9,1971,196869,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y27,1,1971,99801,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y27,2,1971,98399,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y27,9,1971,198200,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y28,1,1971,102925,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y28,2,1971,102490,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y28,9,1971,205415,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y29,1,1971,107378,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y29,2,1971,106592,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y29,9,1971,213970,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y3,1,1971,114001,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y3,2,1971,109105,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y3,9,1971,223106,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y30,1,1971,124546,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y30,2,1971,121203,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y30,9,1971,245749,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y31,1,1971,121962,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y31,2,1971,120885,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y31,9,1971,242847,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y32,1,1971,119038,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y32,2,1971,117079,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y32,9,1971,236117,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y33,1,1971,110822,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y33,2,1971,109042,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y33,9,1971,219864,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y34,1,1971,110919,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y34,2,1971,109458,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y34,9,1971,220377,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y35,1,1971,110239,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y35,2,1971,109072,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y35,9,1971,219311,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y36,1,1971,107850,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y36,2,1971,106632,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y36,9,1971,214482,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y37,1,1971,106047,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y37,2,1971,105035,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y37,9,1971,211082,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y38,1,1971,106895,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y38,2,1971,106913,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y38,9,1971,213808,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y39,1,1971,108475,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y39,2,1971,108019,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y39,9,1971,216494,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y4,1,1971,120014,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y4,2,1971,114256,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y4,9,1971,234270,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y40,1,1971,116498,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y40,2,1971,116634,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y40,9,1971,233132,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y41,1,1971,106491,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y41,2,1971,107781,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y41,9,1971,214272,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y42,1,1971,106113,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y42,2,1971,106203,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y42,9,1971,212316,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y43,1,1971,105015,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y43,2,1971,106074,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y43,9,1971,211089,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y44,1,1971,101959,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y44,2,1971,104690,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITC,JAN,Y44,9,1971,206649,,,,,,,,,
