provincia,COD_PROV,year,sex,age_group,age_lo,ax,mx,qx,lx,dx,Lx,Tx,ex
Salerno,65,1921,F,5_9,5,2.5,0.003778,0.018715,75542.2,1413.7,374176.5,4379716.5,57.98
Salerno,65,1921,F,10_14,10,2.5,0.002414,0.011998,74128.4,889.4,368418.7,4005540.0,54.04
Salerno,65,1921,F,15_19,15,2.5,0.004687,0.023164,73239.0,1696.5,361953.8,3637121.3,49.66
Salerno,65,1921,F,20_24,20,2.5,0.004976,0.024574,71542.5,1758.1,353317.3,3275167.5,45.78
Salerno,65,1921,F,25_29,25,2.5,0.006307,0.031045,69784.4,2166.5,343505.8,2921850.2,41.87
Salerno,65,1921,F,30_34,30,2.5,0.006033,0.029717,67617.9,2009.4,333066.1,2578344.4,38.13
Salerno,65,1921,F,35_39,35,2.5,0.006411,0.03155,65608.5,2069.9,322867.7,2245278.3,34.22
Salerno,65,1921,F,40_44,40,2.5,0.007443,0.036533,63538.6,2321.3,311889.6,1922410.7,30.26
Salerno,65,1921,F,45_49,45,2.5,0.009446,0.04614,61217.3,2824.6,299025.0,1610521.0,26.31
Salerno,65,1921,F,50_54,50,2.5,0.011122,0.054107,58392.7,3159.4,284065.0,1311496.0,22.46
Salerno,65,1921,F,55_59,55,2.5,0.014491,0.06992,55233.3,3861.9,266511.5,1027431.1,18.6
Salerno,65,1921,F,60_64,60,2.5,0.029783,0.138597,51371.3,7119.9,239057.0,760919.5,14.81
Salerno,65,1921,F,65_69,65,2.5,0.038484,0.175533,44251.5,7767.6,201838.3,521862.5,11.79
Salerno,65,1921,F,70_74,70,2.5,0.067519,0.288838,36483.9,10537.9,156074.4,320024.3,8.77
Salerno,65,1921,F,75_79,75,2.5,0.117542,0.454233,25945.9,11785.5,100265.9,163949.8,6.32
Salerno,65,1921,F,80_84,80,2.5,0.193216,0.65142,14160.4,9224.4,47741.2,63683.9,4.5
Salerno,65,1921,F,85plus,85,3.2299,0.309611,1.0,4936.0,4936.0,15942.7,15942.7,3.23
Aquila degli Abruzzi,66,1921,T,0,0,0.306,0.166006,0.148857,100000.0,14885.7,89669.4,4799259.1,47.99
Aquila degli Abruzzi,66,1921,T,1_4,1,1.5,0.030374,0.11292,85114.3,9611.1,316429.4,4709589.6,55.33
Aquila degli Abruzzi,66,1921,T,5_9,5,2.5,0.005301,0.026158,75503.2,1975.0,372578.3,4393160.2,58.19
Aquila degli Abruzzi,66,1921,T,10_14,10,2.5,0.002919,0.014488,73528.1,1065.3,364977.5,4020582.0,54.68
Aquila degli Abruzzi,66,1921,T,15_19,15,2.5,0.004911,0.024258,72462.9,1757.8,357919.8,3655604.4,50.45
Aquila degli Abruzzi,66,1921,T,20_24,20,2.5,0.006216,0.030603,70705.1,2163.8,348115.7,3297684.6,46.64
Aquila degli Abruzzi,66,1921,T,25_29,25,2.5,0.005042,0.024896,68541.2,1706.4,338440.1,2949568.9,43.03
Aquila degli Abruzzi,66,1921,T,30_34,30,2.5,0.00548,0.027031,66834.8,1806.6,329657.6,2611128.8,39.07
Aquila degli Abruzzi,66,1921,T,35_39,35,2.5,0.006586,0.032395,65028.2,2106.6,319874.8,2281471.2,35.08
Aquila degli Abruzzi,66,1921,T,40_44,40,2.5,0.004821,0.02382,62921.7,1498.8,310861.3,1961596.4,31.18
Aquila degli Abruzzi,66,1921,T,45_49,45,2.5,0.00787,0.03859,61422.9,2370.3,301188.6,1650735.1,26.87
Aquila degli Abruzzi,66,1921,T,50_54,50,2.5,0.010424,0.050796,59052.6,2999.6,287763.7,1349546.5,22.85
Aquila degli Abruzzi,66,1921,T,55_59,55,2.5,0.01365,0.065999,56052.9,3699.4,271016.1,1061782.7,18.94
Aquila degli Abruzzi,66,1921,T,60_64,60,2.5,0.021839,0.10354,52353.5,5420.7,248215.8,790766.7,15.1
Aquila degli Abruzzi,66,1921,T,65_69,65,2.5,0.038857,0.177083,46932.8,8311.0,213886.7,542550.9,11.56
Aquila degli Abruzzi,66,1921,T,70_74,70,2.5,0.070023,0.297957,38621.8,11507.6,164340.1,328664.2,8.51
Aquila degli Abruzzi,66,1921,T,75_79,75,2.5,0.126691,0.481084,27114.2,13044.2,102960.5,164324.1,6.06
Aquila degli Abruzzi,66,1921,T,80_84,80,2.5,0.203126,0.673577,14070.0,9477.2,46656.9,61363.6,4.36
Aquila degli Abruzzi,66,1921,T,85plus,85,3.2022,0.31229,1.0,4592.8,4592.8,14706.7,14706.7,3.2
Aquila degli Abruzzi,66,1921,M,0,0,0.2992,0.184651,0.163493,100000.0,16349.3,88541.6,4828007.8,48.28
Aquila degli Abruzzi,66,1921,M,1_4,1,1.5,0.031452,0.116637,83650.7,9756.8,310210.7,4739466.2,56.66
Aquila degli Abruzzi,66,1921,M,5_9,5,2.5,0.004585,0.022665,73893.9,1674.8,365282.3,4429255.5,59.94
Aquila degli Abruzzi,66,1921,M,10_14,10,2.5,0.00285,0.01415,72219.0,1021.9,358540.5,4063973.2,56.27
Aquila degli Abruzzi,66,1921,M,15_19,15,2.5,0.004437,0.021939,71197.2,1562.0,352080.7,3705432.7,52.04
Aquila degli Abruzzi,66,1921,M,20_24,20,2.5,0.005788,0.028528,69635.1,1986.5,343209.3,3353352.0,48.16
Aquila degli Abruzzi,66,1921,M,25_29,25,2.5,0.003236,0.016049,67648.6,1085.7,335528.7,3010142.6,44.5
Aquila degli Abruzzi,66,1921,M,30_34,30,2.5,0.003447,0.017088,66562.9,1137.4,329970.9,2674613.9,40.18
Aquila degli Abruzzi,66,1921,M,35_39,35,2.5,0.004023,0.019915,65425.5,1302.9,323870.1,2344643.0,35.84
Aquila degli Abruzzi,66,1921,M,40_44,40,2.5,0.003656,0.018112,64122.6,1161.4,317709.3,2020772.9,31.51
Aquila degli Abruzzi,66,1921,M,45_49,45,2.5,0.0073,0.035848,62961.2,2257.0,309163.2,1703063.6,27.05
Aquila degli Abruzzi,66,1921,M,50_54,50,2.5,0.008669,0.042425,60704.1,2575.4,297082.3,1393900.3,22.96
Aquila degli Abruzzi,66,1921,M,55_59,55,2.5,0.013531,0.065442,58128.8,3804.1,281133.7,1096818.0,18.87
Aquila degli Abruzzi,66,1921,M,60_64,60,2.5,0.020868,0.099166,54324.7,5387.2,258155.6,815684.3,15.01
Aquila degli Abruzzi,66,1921,M,65_69,65,2.5,0.038059,0.173763,48937.5,8503.5,223428.8,557528.7,11.39
Aquila degli Abruzzi,66,1921,M,70_74,70,2.5,0.071201,0.302209,40434.0,12219.5,171621.2,334099.9,8.26
Aquila degli Abruzzi,66,1921,M,75_79,75,2.5,0.142728,0.525964,28214.5,14839.8,103972.9,162478.7,5.76
Aquila degli Abruzzi,66,1921,M,80_84,80,2.5,0.197374,0.660806,13374.7,8838.1,44778.2,58505.8,4.37
Aquila degli Abruzzi,66,1921,M,85plus,85,3.026,0.330474,1.0,4536.6,4536.6,13727.6,13727.6,3.03
Aquila degli Abruzzi,66,1921,F,0,0,0.3141,0.148309,0.134616,100000.0,13461.6,90766.8,4732380.0,47.32
Aquila degli Abruzzi,66,1921,F,1_4,1,1.5,0.029379,0.109476,86538.4,9473.9,322469.0,4641613.2,53.64
Aquila degli Abruzzi,66,1921,F,5_9,5,2.5,0.005976,0.029442,77064.5,2268.9,379650.4,4319144.2,56.05
Aquila degli Abruzzi,66,1921,F,10_14,10,2.5,0.002987,0.014822,74795.6,1108.6,371206.4,3939493.8,52.67
Aquila degli Abruzzi,66,1921,F,15_19,15,2.5,0.005443,0.026848,73687.0,1978.3,363489.0,3568287.4,48.42
Aquila degli Abruzzi,66,1921,F,20_24,20,2.5,0.006742,0.033153,71708.6,2377.3,352599.9,3204798.4,44.69
Aquila degli Abruzzi,66,1921,F,25_29,25,2.5,0.007698,0.037761,69331.3,2618.0,340111.5,2852198.5,41.14
Aquila degli Abruzzi,66,1921,F,30_34,30,2.5,0.008404,0.041156,66713.3,2745.7,326702.3,2512087.0,37.65
Aquila degli Abruzzi,66,1921,F,35_39,35,2.5,0.00987,0.04816,63967.6,3080.7,312136.3,2185384.7,34.16
Aquila degli Abruzzi,66,1921,F,40_44,40,2.5,0.006261,0.030824,60886.9,1876.8,299742.6,1873248.4,30.77
Aquila degli Abruzzi,66,1921,F,45_49,45,2.5,0.008511,0.041668,59010.1,2458.8,288903.5,1573505.8,26.67
Aquila degli Abruzzi,66,1921,F,50_54,50,2.5,0.012325,0.059785,56551.3,3380.9,274304.2,1284602.3,22.72
Aquila degli Abruzzi,66,1921,F,55_59,55,2.5,0.013777,0.066589,53170.4,3540.6,257000.5,1010298.1,19.0
Aquila degli Abruzzi,66,1921,F,60_64,60,2.5,0.022819,0.107938,49629.8,5356.9,234756.7,753297.6,15.18
Aquila degli Abruzzi,66,1921,F,65_69,65,2.5,0.03962,0.180246,44272.9,7980.0,201414.3,518540.9,11.71
Aquila degli Abruzzi,66,1921,F,70_74,70,2.5,0.0689,0.293879,36292.9,10665.7,154800.0,317126.5,8.74
Aquila degli Abruzzi,66,1921,F,75_79,75,2.5,0.113106,0.440868,25627.1,11298.2,99890.2,162326.5,6.33
Aquila degli Abruzzi,66,1921,F,80_84,80,2.5,0.2083,0.68486,14329.0,9813.3,47111.4,62436.3,4.36
Aquila degli Abruzzi,66,1921,F,85plus,85,3.3937,0.29466,1.0,4515.6,4515.6,15324.9,15324.9,3.39
Teramo,67,1921,T,0,0,0.3062,0.150245,0.136063,100000.0,13606.3,90560.5,5232514.7,52.33
Teramo,67,1921,T,1_4,1,1.5,0.02633,0.098815,86393.7,8537.0,324232.4,5141954.2,59.52
Teramo,67,1921,T,5_9,5,2.5,0.003432,0.017015,77856.7,1324.8,385971.6,4817721.8,61.88
Teramo,67,1921,T,10_14,10,2.5,0.001615,0.008041,76532.0,615.4,381121.2,4431750.2,57.91
Teramo,67,1921,T,15_19,15,2.5,0.003336,0.016542,75916.5,1255.8,376443.2,4050629.0,53.36
Teramo,67,1921,T,20_24,20,2.5,0.005316,0.026234,74660.7,1958.6,368407.2,3674185.8,49.21
Teramo,67,1921,T,25_29,25,2.5,0.004878,0.024098,72702.1,1752.0,359130.6,3305778.6,45.47
Teramo,67,1921,T,30_34,30,2.5,0.004547,0.022481,70950.1,1595.0,350763.1,2946648.0,41.53
Teramo,67,1921,T,35_39,35,2.5,0.005989,0.029505,69355.1,2046.3,341659.8,2595884.9,37.43
Teramo,67,1921,T,40_44,40,2.5,0.005991,0.029515,67308.8,1986.6,331577.5,2254225.1,33.49
Teramo,67,1921,T,45_49,45,2.5,0.005635,0.027782,65322.2,1814.8,322074.1,1922647.6,29.43
Teramo,67,1921,T,50_54,50,2.5,0.009701,0.047357,63507.4,3007.5,310018.3,1600573.5,25.2
Teramo,67,1921,T,55_59,55,2.5,0.011219,0.054563,60499.9,3301.1,294246.8,1290555.2,21.33
Teramo,67,1921,T,60_64,60,2.5,0.019023,0.090798,57198.8,5193.5,273010.3,996308.4,17.42
Teramo,67,1921,T,65_69,65,2.5,0.027148,0.127113,52005.3,6610.6,243500.0,723298.1,13.91
Teramo,67,1921,T,70_74,70,2.5,0.057263,0.250459,45394.7,11369.5,198549.9,479798.0,10.57
Teramo,67,1921,T,75_79,75,2.5,0.11377,0.442884,34025.2,15069.2,132453.1,281248.2,8.27
Teramo,67,1921,T,80_84,80,2.5,0.179409,0.619283,18956.0,11739.1,65432.2,148795.1,7.85
Teramo,67,1921,T,85plus,85,11.5511,0.086572,1.0,7216.9,7216.9,83362.9,83362.9,11.55
Teramo,67,1921,M,0,0,0.2992,0.153092,0.138258,100000.0,13825.8,90310.2,5175141.4,51.75
Teramo,67,1921,M,1_4,1,1.5,0.025125,0.094562,86174.2,8148.8,324324.8,5084831.3,59.01
Teramo,67,1921,M,5_9,5,2.5,0.00317,0.015727,78025.4,1227.1,387059.2,4760506.4,61.01
Teramo,67,1921,M,10_14,10,2.5,0.001473,0.007337,76798.3,563.4,382582.8,4373447.2,56.95
Teramo,67,1921,M,15_19,15,2.5,0.003278,0.016256,76234.8,1239.3,378075.9,3990864.5,52.35
Teramo,67,1921,M,20_24,20,2.5,0.006524,0.032095,74995.5,2407.0,368960.2,3612788.5,48.17
Teramo,67,1921,M,25_29,25,2.5,0.005218,0.025753,72588.6,1869.4,358269.3,3243828.3,44.69
Teramo,67,1921,M,30_34,30,2.5,0.005753,0.028359,70719.1,2005.5,348582.0,2885559.1,40.8
Teramo,67,1921,M,35_39,35,2.5,0.00564,0.02781,68713.7,1910.9,338791.0,2536977.1,36.92
Teramo,67,1921,M,40_44,40,2.5,0.006034,0.029721,66802.7,1985.4,329050.2,2198186.1,32.91
Teramo,67,1921,M,45_49,45,2.5,0.00613,0.030188,64817.3,1956.7,319194.8,1869135.9,28.84
Teramo,67,1921,M,50_54,50,2.5,0.009016,0.044087,62860.6,2771.3,307374.7,1549941.1,24.66
Teramo,67,1921,M,55_59,55,2.5,0.011469,0.055745,60089.3,3349.7,292072.2,1242566.4,20.68
Teramo,67,1921,M,60_64,60,2.5,0.02247,0.106373,56739.6,6035.6,268609.0,950494.3,16.75
Teramo,67,1921,M,65_69,65,2.5,0.028723,0.133993,50704.0,6794.0,236535.1,681885.3,13.45
Teramo,67,1921,M,70_74,70,2.5,0.054225,0.238759,43910.0,10483.9,193340.4,445350.1,10.14
Teramo,67,1921,M,75_79,75,2.5,0.117791,0.454974,33426.1,15208.0,129110.5,252009.8,7.54
Teramo,67,1921,M,80_84,80,2.5,0.179953,0.620577,18218.1,11305.7,62826.1,122899.3,6.75
Teramo,67,1921,M,85plus,85,8.6907,0.115066,1.0,6912.4,6912.4,60073.1,60073.1,8.69
Teramo,67,1921,F,0,0,0.3141,0.147207,0.133707,100000.0,13370.7,90829.2,5281439.6,52.81
Teramo,67,1921,F,1_4,1,1.5,0.02762,0.103343,86629.3,8952.6,324135.8,5190610.4,59.92
Teramo,67,1921,F,5_9,5,2.5,0.003709,0.018374,77676.8,1427.2,384815.7,4866474.5,62.65
Teramo,67,1921,F,10_14,10,2.5,0.001761,0.008769,76249.5,668.6,379576.2,4481658.8,58.78
Teramo,67,1921,F,15_19,15,2.5,0.003392,0.016819,75580.9,1271.2,374726.8,4102082.6,54.27
Teramo,67,1921,F,20_24,20,2.5,0.004402,0.02177,74309.8,1617.7,367504.6,3727355.8,50.16
Teramo,67,1921,F,25_29,25,2.5,0.004648,0.022975,72692.1,1670.1,359285.0,3359851.2,46.22
Teramo,67,1921,F,30_34,30,2.5,0.003699,0.018327,71022.0,1301.6,351855.7,3000566.2,42.25
Teramo,67,1921,F,35_39,35,2.5,0.006268,0.030856,69720.3,2151.3,343223.3,2648710.6,37.99
Teramo,67,1921,F,40_44,40,2.5,0.005955,0.02934,67569.0,1982.5,332888.9,2305487.2,34.12
Teramo,67,1921,F,45_49,45,2.5,0.005186,0.025596,65586.6,1678.8,323735.8,1972598.3,30.08
Teramo,67,1921,F,50_54,50,2.5,0.010388,0.050624,63907.8,3235.3,311450.7,1648862.5,25.8
Teramo,67,1921,F,55_59,55,2.5,0.010964,0.053358,60672.5,3237.3,295269.1,1337411.8,22.04
Teramo,67,1921,F,60_64,60,2.5,0.01564,0.075256,57435.2,4322.3,276370.0,1042142.7,18.14
Teramo,67,1921,F,65_69,65,2.5,0.025539,0.120033,53112.8,6375.3,249626.0,765772.7,14.42
Teramo,67,1921,F,70_74,70,2.5,0.060468,0.262636,46737.6,12275.0,203000.4,516146.8,11.04
Teramo,67,1921,F,75_79,75,2.5,0.109302,0.429221,34462.6,14792.1,135332.8,313146.3,9.09
Teramo,67,1921,F,80_84,80,2.5,0.178859,0.617972,19670.5,12155.8,67963.0,177813.6,9.04
Teramo,67,1921,F,85plus,85,14.6181,0.068408,1.0,7514.7,7514.7,109850.5,109850.5,14.62
Chieti,69,1921,T,0,0,0.3062,0.170769,0.152679,100000.0,15267.9,89407.1,4997755.7,49.98
Chieti,69,1921,T,1_4,1,1.5,0.027166,0.101752,84732.1,8621.7,317374.1,4908348.5,57.93
Chieti,69,1921,T,5_9,5,2.5,0.003436,0.017033,76110.4,1296.4,377310.9,4590974.5,60.32
Chieti,69,1921,T,10_14,10,2.5,0.002328,0.011575,74814.0,865.9,371905.0,4213663.6,56.32
Chieti,69,1921,T,15_19,15,2.5,0.003049,0.01513,73948.0,1118.8,366943.0,3841758.6,51.95
Chieti,69,1921,T,20_24,20,2.5,0.00652,0.032077,72829.2,2336.1,358305.5,3474815.6,47.71
Chieti,69,1921,T,25_29,25,2.5,0.005222,0.025774,70493.0,1816.9,347923.0,3116510.1,44.21
Chieti,69,1921,T,30_34,30,2.5,0.00642,0.031591,68676.2,2169.6,337956.9,2768587.1,40.31
Chieti,69,1921,T,35_39,35,2.5,0.005017,0.024773,66506.6,1647.6,328414.1,2430630.2,36.55
Chieti,69,1921,T,40_44,40,2.5,0.005242,0.025869,64859.0,1677.8,320100.6,2102216.1,32.41
Chieti,69,1921,T,45_49,45,2.5,0.006681,0.032857,63181.2,2075.9,310716.3,1782115.5,28.21
Chieti,69,1921,T,50_54,50,2.5,0.008894,0.043505,61105.3,2658.4,298880.4,1471399.2,24.08
Chieti,69,1921,T,55_59,55,2.5,0.010312,0.050265,58446.9,2937.8,284889.9,1172518.8,20.06
Chieti,69,1921,T,60_64,60,2.5,0.019953,0.095027,55509.1,5274.8,264358.3,887628.9,15.99
Chieti,69,1921,T,65_69,65,2.5,0.032989,0.152377,50234.2,7654.5,232034.8,623270.6,12.41
Chieti,69,1921,T,70_74,70,2.5,0.060446,0.262553,42579.7,11179.4,184949.9,391235.8,9.19
Chieti,69,1921,T,75_79,75,2.5,0.108441,0.426563,31400.3,13394.2,123515.8,206285.9,6.57
Chieti,69,1921,T,80_84,80,2.5,0.182665,0.626997,18006.1,11289.8,61805.9,82770.1,4.6
Chieti,69,1921,T,85plus,85,3.1214,0.320371,1.0,6716.3,6716.3,20964.2,20964.2,3.12
Chieti,69,1921,M,0,0,0.2992,0.177375,0.157763,100000.0,15776.3,88943.2,5005096.9,50.05
Chieti,69,1921,M,1_4,1,1.5,0.026429,0.099166,84223.7,8352.1,316014.7,4916153.7,58.37
Chieti,69,1921,M,5_9,5,2.5,0.003988,0.019744,75871.6,1498.0,375613.2,4600139.0,60.63
Chieti,69,1921,M,10_14,10,2.5,0.002073,0.010313,74373.6,767.0,369950.5,4224525.8,56.8
Chieti,69,1921,M,15_19,15,2.5,0.001911,0.009509,73606.6,699.9,366283.2,3854575.3,52.37
Chieti,69,1921,M,20_24,20,2.5,0.008004,0.039237,72906.7,2860.6,357381.9,3488292.1,47.85
Chieti,69,1921,M,25_29,25,2.5,0.004195,0.020758,70046.1,1454.0,346595.4,3130910.2,44.7
Chieti,69,1921,M,30_34,30,2.5,0.006814,0.033498,68592.1,2297.7,337216.1,2784314.8,40.59
Chieti,69,1921,M,35_39,35,2.5,0.003809,0.018868,66294.4,1250.8,328344.8,2447098.7,36.91
Chieti,69,1921,M,40_44,40,2.5,0.004355,0.021539,65043.5,1401.0,321715.2,2118753.9,32.57
Chieti,69,1921,M,45_49,45,2.5,0.009132,0.044642,63642.5,2841.1,311109.9,1797038.7,28.24
Chieti,69,1921,M,50_54,50,2.5,0.00836,0.040945,60801.4,2489.5,297783.2,1485928.8,24.44
Chieti,69,1921,M,55_59,55,2.5,0.008528,0.041752,58311.9,2434.6,285472.8,1188145.7,20.38
Chieti,69,1921,M,60_64,60,2.5,0.018376,0.087845,55877.2,4908.5,267114.9,902672.9,16.15
Chieti,69,1921,M,65_69,65,2.5,0.031089,0.144234,50968.7,7351.4,236465.1,635558.0,12.47
Chieti,69,1921,M,70_74,70,2.5,0.061176,0.265303,43617.3,11571.8,189157.0,399092.9,9.15
Chieti,69,1921,M,75_79,75,2.5,0.107254,0.422879,32045.5,13551.4,126349.1,209935.9,6.55
Chieti,69,1921,M,80_84,80,2.5,0.195453,0.656485,18494.1,12141.1,62117.8,83586.8,4.52
Chieti,69,1921,M,85plus,85,3.3793,0.295916,1.0,6353.0,6353.0,21469.0,21469.0,3.38
Chieti,69,1921,F,0,0,0.3141,0.163922,0.147354,100000.0,14735.4,89893.1,4996172.3,49.96
Chieti,69,1921,F,1_4,1,1.5,0.027938,0.104457,85264.6,8906.5,318792.1,4906279.2,57.54
Chieti,69,1921,F,5_9,5,2.5,0.002849,0.014144,76358.1,1080.0,379090.4,4587487.1,60.08
Chieti,69,1921,F,10_14,10,2.5,0.00259,0.012868,75278.1,968.7,373968.6,4208396.7,55.9
Chieti,69,1921,F,15_19,15,2.5,0.004144,0.020508,74309.4,1523.9,367737.1,3834428.1,51.6
Chieti,69,1921,F,20_24,20,2.5,0.005302,0.026162,72785.5,1904.2,359166.7,3466691.0,47.63
Chieti,69,1921,F,25_29,25,2.5,0.005887,0.02901,70881.2,2056.2,349265.4,3107524.3,43.84
Chieti,69,1921,F,30_34,30,2.5,0.006159,0.030326,68825.0,2087.2,338906.9,2758258.9,40.08
Chieti,69,1921,F,35_39,35,2.5,0.005894,0.029042,66737.8,1938.2,328843.4,2419352.0,36.25
Chieti,69,1921,F,40_44,40,2.5,0.00593,0.029217,64799.6,1893.3,319264.7,2090508.6,32.26
Chieti,69,1921,F,45_49,45,2.5,0.004645,0.022959,62906.3,1444.3,310920.9,1771243.9,28.16
Chieti,69,1921,F,50_54,50,2.5,0.009354,0.045704,61462.0,2809.0,300287.6,1460323.0,23.76
Chieti,69,1921,F,55_59,55,2.5,0.011866,0.057622,58653.0,3379.7,284815.8,1160035.3,19.78
Chieti,69,1921,F,60_64,60,2.5,0.021393,0.101536,55273.3,5612.2,262336.0,875219.5,15.83
Chieti,69,1921,F,65_69,65,2.5,0.034857,0.160314,49661.1,7961.4,228402.1,612883.5,12.34
Chieti,69,1921,F,70_74,70,2.5,0.059744,0.2599,41699.7,10837.7,181404.3,384481.4,9.22
Chieti,69,1921,F,75_79,75,2.5,0.109665,0.43034,30862.0,13281.2,121107.1,203077.1,6.58
Chieti,69,1921,F,80_84,80,2.5,0.170395,0.597464,17580.8,10503.9,61644.4,81970.0,4.66
Chieti,69,1921,F,85plus,85,2.8721,0.348177,1.0,7076.9,7076.9,20325.6,20325.6,2.87
Campobasso,70,1921,T,0,0,0.306,0.205136,0.17957,100000.0,17957.0,87537.4,4422478.1,44.22
Campobasso,70,1921,T,1_4,1,1.5,0.040677,0.14769,82043.0,12116.9,297879.6,4334940.7,52.84
Campobasso,70,1921,T,5_9,5,2.5,0.00548,0.027029,69926.0,1890.0,344905.1,4037061.1,57.73
Campobasso,70,1921,T,10_14,10,2.5,0.002997,0.014873,68036.0,1011.9,337650.3,3692156.0,54.27
Campobasso,70,1921,T,15_19,15,2.5,0.00415,0.020538,67024.1,1376.6,331679.2,3354505.7,50.05
Campobasso,70,1921,T,20_24,20,2.5,0.006734,0.033113,65647.6,2173.8,322803.3,3022826.6,46.05
Campobasso,70,1921,T,25_29,25,2.5,0.00681,0.03348,63473.7,2125.1,312056.1,2700023.3,42.54
Campobasso,70,1921,T,30_34,30,2.5,0.005501,0.027131,61348.7,1664.4,302582.3,2387967.3,38.92
Campobasso,70,1921,T,35_39,35,2.5,0.006065,0.029874,59684.2,1783.0,293963.6,2085385.0,34.94
Campobasso,70,1921,T,40_44,40,2.5,0.006635,0.032632,57901.2,1889.4,284782.4,1791421.3,30.94
Campobasso,70,1921,T,45_49,45,2.5,0.006778,0.033324,56011.8,1866.5,275392.5,1506638.9,26.9
Campobasso,70,1921,T,50_54,50,2.5,0.00877,0.042908,54145.2,2323.2,264918.0,1231246.4,22.74
Campobasso,70,1921,T,55_59,55,2.5,0.014505,0.069987,51822.0,3626.9,250042.6,966328.5,18.65
Campobasso,70,1921,T,60_64,60,2.5,0.022717,0.10748,48195.1,5180.0,228025.4,716285.8,14.86
Campobasso,70,1921,T,65_69,65,2.5,0.041877,0.189542,43015.1,8153.1,194692.5,488260.5,11.35
Campobasso,70,1921,T,70_74,70,2.5,0.073229,0.309487,34861.9,10789.3,147336.3,293568.0,8.42
Campobasso,70,1921,T,75_79,75,2.5,0.12489,0.475872,24072.6,11455.5,91724.3,146231.7,6.07
Campobasso,70,1921,T,80_84,80,2.5,0.202833,0.672933,12617.1,8490.5,41859.4,54507.4,4.32
Campobasso,70,1921,T,85plus,85,3.065,0.326269,1.0,4126.6,4126.6,12648.0,12648.0,3.06
Campobasso,70,1921,M,0,0,0.2992,0.216902,0.188281,100000.0,18828.1,86804.3,4457635.8,44.58
Campobasso,70,1921,M,1_4,1,1.5,0.039206,0.142823,81171.9,11593.3,295704.6,4370831.4,53.85
Campobasso,70,1921,M,5_9,5,2.5,0.005048,0.024926,69578.7,1734.3,343557.6,4075126.9,58.57
Campobasso,70,1921,M,10_14,10,2.5,0.002705,0.013433,67844.4,911.4,336943.5,3731569.2,55.0
Campobasso,70,1921,M,15_19,15,2.5,0.00441,0.021811,66933.0,1459.9,331015.4,3394625.7,50.72
Campobasso,70,1921,M,20_24,20,2.5,0.006077,0.029928,65473.2,1959.5,322467.1,3063610.2,46.79
Campobasso,70,1921,M,25_29,25,2.5,0.006657,0.032741,63513.7,2079.5,312369.6,2741143.2,43.16
Campobasso,70,1921,M,30_34,30,2.5,0.004847,0.023945,61434.2,1471.0,303493.3,2428773.6,39.53
Campobasso,70,1921,M,35_39,35,2.5,0.005327,0.026287,59963.1,1576.3,295875.1,2125280.3,35.44
Campobasso,70,1921,M,40_44,40,2.5,0.005909,0.029114,58386.9,1699.9,287684.7,1829405.3,31.33
Campobasso,70,1921,M,45_49,45,2.5,0.005827,0.028715,56687.0,1627.8,279365.5,1541720.6,27.2
Campobasso,70,1921,M,50_54,50,2.5,0.008832,0.043205,55059.2,2378.8,269348.9,1262355.1,22.93
Campobasso,70,1921,M,55_59,55,2.5,0.015872,0.076329,52680.4,4021.1,253349.2,993006.2,18.85
Campobasso,70,1921,M,60_64,60,2.5,0.021682,0.102835,48659.3,5003.9,230786.9,739657.0,15.2
Campobasso,70,1921,M,65_69,65,2.5,0.04,0.181817,43655.4,7937.3,198433.9,508870.2,11.66
Campobasso,70,1921,M,70_74,70,2.5,0.068439,0.292201,35718.1,10436.9,152498.4,310436.3,8.69
Campobasso,70,1921,M,75_79,75,2.5,0.11494,0.446421,25281.2,11286.1,98191.0,157937.8,6.25
Campobasso,70,1921,M,80_84,80,2.5,0.203145,0.67362,13995.2,9427.4,46407.3,59746.8,4.27
Campobasso,70,1921,M,85plus,85,2.9204,0.342422,1.0,4567.7,4567.7,13339.5,13339.5,2.92
Campobasso,70,1921,F,0,0,0.3141,0.192673,0.170183,100000.0,17018.3,88327.3,4398664.8,43.99
Campobasso,70,1921,F,1_4,1,1.5,0.042217,0.152746,82981.7,12675.1,300239.1,4310337.5,51.94
Campobasso,70,1921,F,5_9,5,2.5,0.005934,0.029236,70306.6,2055.5,346394.3,4010098.4,57.04
Campobasso,70,1921,F,10_14,10,2.5,0.003299,0.016362,68251.1,1116.7,338463.9,3663704.1,53.68
Campobasso,70,1921,F,15_19,15,2.5,0.003903,0.019324,67134.4,1297.3,332428.8,3325240.2,49.53
Campobasso,70,1921,F,20_24,20,2.5,0.007262,0.035664,65837.1,2348.0,323315.5,2992811.4,45.46
Campobasso,70,1921,F,25_29,25,2.5,0.006909,0.033958,63489.1,2155.9,312055.5,2669495.9,42.05
Campobasso,70,1921,F,30_34,30,2.5,0.005936,0.029246,61333.1,1793.7,302181.3,2357440.5,38.44
Campobasso,70,1921,F,35_39,35,2.5,0.006615,0.032535,59539.4,1937.1,292854.2,2055259.1,34.52
Campobasso,70,1921,F,40_44,40,2.5,0.007212,0.035423,57602.3,2040.4,282910.2,1762405.0,30.6
Campobasso,70,1921,F,45_49,45,2.5,0.007617,0.037375,55561.8,2076.6,272617.5,1479494.7,26.63
