compartimento,year,sex,age_group,age_lo,ax,mx,qx,lx,dx,Lx,Tx,ex
LIGURIA,1931,M,30_34,30,2.5,0.004646,0.022966,82813.8,1901.9,409314.4,3187724.6,38.49
LIGURIA,1931,M,35_39,35,2.5,0.005947,0.029301,80911.9,2370.8,398632.8,2778410.2,34.34
LIGURIA,1931,M,40_44,40,2.5,0.007533,0.036969,78541.2,2903.6,385446.8,2379777.4,30.3
LIGURIA,1931,M,45_49,45,2.5,0.008849,0.043288,75637.6,3274.2,370002.3,1994330.7,26.37
LIGURIA,1931,M,50_54,50,2.5,0.011943,0.057985,72363.4,4196.0,351326.8,1624328.3,22.45
LIGURIA,1931,M,55_59,55,2.5,0.017733,0.084903,68167.4,5787.6,326367.8,1273001.5,18.67
LIGURIA,1931,M,60_64,60,2.5,0.027764,0.129811,62379.8,8097.6,291654.8,946633.7,15.18
LIGURIA,1931,M,65_69,65,2.5,0.039907,0.181435,54282.2,9848.7,246789.2,654978.9,12.07
LIGURIA,1931,M,70_74,70,2.5,0.063868,0.275372,44433.5,12235.7,191578.2,408189.7,9.19
LIGURIA,1931,M,75_79,75,2.5,0.108962,0.428172,32197.8,13786.2,126523.4,216611.5,6.73
LIGURIA,1931,M,80_84,80,2.5,0.171215,0.599477,18411.6,11037.3,64464.6,90088.1,4.89
LIGURIA,1931,M,85plus,85,3.4747,0.287793,1.0,7374.3,7374.3,25623.5,25623.5,3.47
LIGURIA,1931,F,0,0,0.2886,0.062344,0.059697,100000.0,5969.7,95753.3,6199306.0,61.99
LIGURIA,1931,F,1_4,1,1.5,0.007269,0.028557,94030.3,2685.2,369408.2,6103552.7,64.91
LIGURIA,1931,F,5_9,5,2.5,0.00157,0.007818,91345.1,714.1,454940.1,5734144.5,62.77
LIGURIA,1931,F,10_14,10,2.5,0.001389,0.006922,90631.0,627.3,451586.5,5279204.4,58.25
LIGURIA,1931,F,15_19,15,2.5,0.002227,0.011073,90003.6,996.7,447526.6,4827617.8,53.64
LIGURIA,1931,F,20_24,20,2.5,0.003266,0.0162,89007.0,1441.9,441430.2,4380091.2,49.21
LIGURIA,1931,F,25_29,25,2.5,0.00354,0.017544,87565.1,1536.2,433984.9,3938661.0,44.98
LIGURIA,1931,F,30_34,30,2.5,0.003989,0.019749,86028.9,1699.0,425896.9,3504676.1,40.74
LIGURIA,1931,F,35_39,35,2.5,0.004463,0.022071,84329.9,1861.3,416996.2,3078779.2,36.51
LIGURIA,1931,F,40_44,40,2.5,0.005719,0.02819,82468.6,2324.8,406531.0,2661783.0,32.28
LIGURIA,1931,F,45_49,45,2.5,0.008029,0.039353,80143.8,3153.9,392834.2,2255252.0,28.14
LIGURIA,1931,F,50_54,50,2.5,0.009378,0.045815,76989.9,3527.3,376131.4,1862417.8,24.19
LIGURIA,1931,F,55_59,55,2.5,0.013385,0.064759,73462.6,4757.3,355419.8,1486286.4,20.23
LIGURIA,1931,F,60_64,60,2.5,0.021257,0.100922,68705.3,6933.9,326191.7,1130866.6,16.46
LIGURIA,1931,F,65_69,65,2.5,0.033661,0.15524,61771.4,9589.4,284883.5,804674.9,13.03
LIGURIA,1931,F,70_74,70,2.5,0.053402,0.235563,52182.0,12292.1,230179.7,519791.4,9.96
LIGURIA,1931,F,75_79,75,2.5,0.096693,0.389348,39889.9,15531.0,160621.7,289611.8,7.26
LIGURIA,1931,F,80_84,80,2.5,0.159783,0.570876,24358.8,13905.9,87029.5,128990.0,5.3
LIGURIA,1931,F,85plus,85,4.0142,0.249114,1.0,10453.0,10453.0,41960.6,41960.6,4.01
LOMBARDIA,1931,T,0,0,0.3059,0.139334,0.127047,100000.0,12704.7,91181.7,5325914.1,53.26
LOMBARDIA,1931,T,1_4,1,1.5,0.01476,0.056937,87295.3,4970.3,336755.2,5234732.5,59.97
LOMBARDIA,1931,T,5_9,5,2.5,0.002291,0.011387,82324.9,937.5,409280.9,4897977.3,59.5
LOMBARDIA,1931,T,10_14,10,2.5,0.001865,0.009281,81387.4,755.3,405048.9,4488696.4,55.15
LOMBARDIA,1931,T,15_19,15,2.5,0.003244,0.01609,80632.1,1297.4,399917.1,4083647.5,50.65
LOMBARDIA,1931,T,20_24,20,2.5,0.004097,0.020279,79334.7,1608.8,392651.7,3683730.3,46.43
LOMBARDIA,1931,T,25_29,25,2.5,0.004351,0.021523,77725.9,1672.9,384447.5,3291078.7,42.34
LOMBARDIA,1931,T,30_34,30,2.5,0.004768,0.02356,76053.1,1791.8,375785.9,2906631.1,38.22
LOMBARDIA,1931,T,35_39,35,2.5,0.005384,0.02656,74261.3,1972.4,366375.4,2530845.2,34.08
LOMBARDIA,1931,T,40_44,40,2.5,0.006629,0.032603,72288.9,2356.8,355552.4,2164469.8,29.94
LOMBARDIA,1931,T,45_49,45,2.5,0.008921,0.04363,69932.1,3051.2,342032.4,1808917.4,25.87
LOMBARDIA,1931,T,50_54,50,2.5,0.012504,0.060627,66880.9,4054.8,324267.6,1466885.0,21.93
LOMBARDIA,1931,T,55_59,55,2.5,0.018405,0.087978,62826.1,5527.3,300312.3,1142617.4,18.19
LOMBARDIA,1931,T,60_64,60,2.5,0.028866,0.134614,57298.8,7713.2,267211.0,842305.1,14.7
LOMBARDIA,1931,T,65_69,65,2.5,0.046949,0.210085,49585.6,10417.2,221884.9,575094.1,11.6
LOMBARDIA,1931,T,70_74,70,2.5,0.078148,0.326879,39168.4,12803.3,163833.7,353209.1,9.02
LOMBARDIA,1931,T,75_79,75,2.5,0.077043,0.323003,26365.1,8516.0,110535.4,189375.5,7.18
LOMBARDIA,1931,T,80_84,80,2.5,0.197734,0.661613,17849.1,11809.2,59722.5,78840.0,4.42
LOMBARDIA,1931,T,85plus,85,3.1652,0.315935,1.0,6039.9,6039.9,19117.6,19117.6,3.17
LOMBARDIA,1931,M,0,0,0.2992,0.150729,0.136327,100000.0,13632.7,90445.5,5136867.8,51.37
LOMBARDIA,1931,M,1_4,1,1.5,0.014955,0.057665,86367.3,4980.4,333018.1,5046422.3,58.43
LOMBARDIA,1931,M,5_9,5,2.5,0.002344,0.011654,81386.9,948.4,404563.2,4713404.2,57.91
LOMBARDIA,1931,M,10_14,10,2.5,0.001918,0.009545,80438.4,767.8,400272.6,4308841.0,53.57
LOMBARDIA,1931,M,15_19,15,2.5,0.003254,0.016137,79670.6,1285.6,395139.1,3908568.4,49.06
LOMBARDIA,1931,M,20_24,20,2.5,0.004383,0.021677,78385.0,1699.2,387677.1,3513429.2,44.82
LOMBARDIA,1931,M,25_29,25,2.5,0.004273,0.021138,76685.8,1621.0,379376.8,3125752.1,40.76
LOMBARDIA,1931,M,30_34,30,2.5,0.005409,0.026685,75064.9,2003.1,370316.7,2746375.3,36.59
LOMBARDIA,1931,M,35_39,35,2.5,0.005887,0.029006,73061.8,2119.2,360010.8,2376058.7,32.52
LOMBARDIA,1931,M,40_44,40,2.5,0.007523,0.03692,70942.5,2619.2,348164.6,2016047.9,28.42
LOMBARDIA,1931,M,45_49,45,2.5,0.010265,0.050041,68323.3,3418.9,333069.2,1667883.3,24.41
LOMBARDIA,1931,M,50_54,50,2.5,0.014573,0.070302,64904.4,4562.9,313114.6,1334814.0,20.57
LOMBARDIA,1931,M,55_59,55,2.5,0.020979,0.099669,60341.5,6014.2,286671.9,1021699.4,16.93
LOMBARDIA,1931,M,60_64,60,2.5,0.03255,0.150505,54327.3,8176.5,251195.2,735027.4,13.53
LOMBARDIA,1931,M,65_69,65,2.5,0.052155,0.230694,46150.8,10646.7,204137.1,483832.3,10.48
LOMBARDIA,1931,M,70_74,70,2.5,0.085537,0.35234,35504.1,12509.5,146246.5,279695.2,7.88
LOMBARDIA,1931,M,75_79,75,2.5,0.13504,0.504784,22994.6,11607.3,85954.5,133448.6,5.8
LOMBARDIA,1931,M,80_84,80,2.5,0.211075,0.690832,11387.3,7866.7,37269.6,47494.1,4.17
LOMBARDIA,1931,M,85plus,85,2.9042,0.344328,1.0,3520.6,3520.6,10224.5,10224.5,2.9
LOMBARDIA,1931,F,0,0,0.3141,0.127613,0.117342,100000.0,11734.2,91951.6,5508245.4,55.08
LOMBARDIA,1931,F,1_4,1,1.5,0.01456,0.056196,88265.8,4960.2,340662.7,5416293.8,61.36
LOMBARDIA,1931,F,5_9,5,2.5,0.002236,0.011116,83305.6,926.0,414213.0,5075631.1,60.93
LOMBARDIA,1931,F,10_14,10,2.5,0.001811,0.009013,82379.6,742.5,410041.7,4661418.1,56.58
LOMBARDIA,1931,F,15_19,15,2.5,0.003235,0.016045,81637.1,1309.9,404910.9,4251376.4,52.08
LOMBARDIA,1931,F,20_24,20,2.5,0.003843,0.019031,80327.2,1528.7,397814.5,3846465.6,47.88
LOMBARDIA,1931,F,25_29,25,2.5,0.004427,0.021892,78798.5,1725.1,389680.0,3448651.1,43.77
LOMBARDIA,1931,F,30_34,30,2.5,0.004181,0.02069,77073.5,1594.7,381380.7,3058971.1,39.69
LOMBARDIA,1931,F,35_39,35,2.5,0.004941,0.024403,75478.8,1841.9,372789.2,2677590.4,35.47
LOMBARDIA,1931,F,40_44,40,2.5,0.005834,0.02875,73636.9,2117.1,362891.8,2304801.2,31.3
LOMBARDIA,1931,F,45_49,45,2.5,0.007694,0.037743,71519.8,2699.4,350850.7,1941909.4,27.15
LOMBARDIA,1931,F,50_54,50,2.5,0.01052,0.05125,68820.5,3527.1,335284.7,1591058.6,23.12
LOMBARDIA,1931,F,55_59,55,2.5,0.015945,0.076669,65293.4,5006.0,313952.0,1255773.9,19.23
LOMBARDIA,1931,F,60_64,60,2.5,0.025446,0.119622,60287.4,7211.7,283407.8,941821.9,15.62
LOMBARDIA,1931,F,65_69,65,2.5,0.042191,0.190825,53075.7,10128.2,240058.2,658414.1,12.41
LOMBARDIA,1931,F,70_74,70,2.5,0.071737,0.304141,42947.5,13062.1,182082.4,418355.9,9.74
LOMBARDIA,1931,F,75_79,75,2.5,0.0546,0.240213,29885.4,7178.9,131480.0,236273.5,7.91
LOMBARDIA,1931,F,80_84,80,2.5,0.188098,0.639681,22706.6,14525.0,77220.4,104793.6,4.62
LOMBARDIA,1931,F,85plus,85,3.3701,0.296723,1.0,8181.6,8181.6,27573.1,27573.1,3.37
PIEMONTE,1931,T,0,0,0.3057,0.092006,0.086482,100000.0,8648.2,93995.9,5823889.0,58.24
PIEMONTE,1931,T,1_4,1,1.5,0.007628,0.02994,91351.8,2735.0,358569.6,5729893.1,62.72
PIEMONTE,1931,T,5_9,5,2.5,0.002107,0.010479,88616.8,928.6,440762.3,5371323.5,60.61
PIEMONTE,1931,T,10_14,10,2.5,0.001618,0.008057,87688.2,706.5,436674.6,4930561.2,56.23
PIEMONTE,1931,T,15_19,15,2.5,0.002839,0.014096,86981.7,1226.1,431843.2,4493886.6,51.66
PIEMONTE,1931,T,20_24,20,2.5,0.003771,0.018679,85755.6,1601.9,424773.4,4062043.4,47.37
PIEMONTE,1931,T,25_29,25,2.5,0.004151,0.02054,84153.8,1728.5,416447.6,3637269.9,43.22
PIEMONTE,1931,T,30_34,30,2.5,0.004467,0.022089,82425.3,1820.7,407574.6,3220822.4,39.08
PIEMONTE,1931,T,35_39,35,2.5,0.005448,0.026873,80604.6,2166.1,397607.6,2813247.8,34.9
PIEMONTE,1931,T,40_44,40,2.5,0.006555,0.032249,78438.5,2529.5,385868.5,2415640.2,30.8
PIEMONTE,1931,T,45_49,45,2.5,0.00842,0.041231,75908.9,3129.8,371720.1,2029771.8,26.74
PIEMONTE,1931,T,50_54,50,2.5,0.011162,0.054293,72779.1,3951.4,354017.2,1658051.6,22.78
PIEMONTE,1931,T,55_59,55,2.5,0.016157,0.077647,68827.7,5344.3,330778.1,1304034.5,18.95
PIEMONTE,1931,T,60_64,60,2.5,0.024725,0.11643,63483.5,7391.4,298938.9,973256.4,15.33
PIEMONTE,1931,T,65_69,65,2.5,0.039614,0.180224,56092.1,10109.1,255187.6,674317.5,12.02
PIEMONTE,1931,T,70_74,70,2.5,0.064415,0.277402,45983.0,12755.8,198025.4,419129.9,9.11
PIEMONTE,1931,T,75_79,75,2.5,0.108801,0.427676,33227.2,14210.5,130609.9,221104.5,6.65
PIEMONTE,1931,T,80_84,80,2.5,0.175532,0.609982,19016.7,11599.9,66084.0,90494.6,4.76
PIEMONTE,1931,T,85plus,85,3.2912,0.303838,1.0,7416.9,7416.9,24410.6,24410.6,3.29
PIEMONTE,1931,M,0,0,0.2992,0.101666,0.094904,100000.0,9490.4,93348.7,5683317.5,56.83
PIEMONTE,1931,M,1_4,1,1.5,0.007768,0.03048,90509.6,2758.7,355141.7,5589968.9,61.76
PIEMONTE,1931,M,5_9,5,2.5,0.002202,0.010949,87750.9,960.8,436352.6,5234827.2,59.66
PIEMONTE,1931,M,10_14,10,2.5,0.001528,0.007612,86790.1,660.6,432299.1,4798474.6,55.29
PIEMONTE,1931,M,15_19,15,2.5,0.00274,0.013608,86129.5,1172.1,427717.4,4366175.5,50.69
PIEMONTE,1931,M,20_24,20,2.5,0.003795,0.018798,84957.5,1597.0,420794.7,3938458.0,46.36
PIEMONTE,1931,M,25_29,25,2.5,0.004303,0.021285,83360.4,1774.3,412366.2,3517663.4,42.2
PIEMONTE,1931,M,30_34,30,2.5,0.005003,0.024705,81586.1,2015.6,402891.4,3105297.1,38.06
PIEMONTE,1931,M,35_39,35,2.5,0.005851,0.028832,79570.5,2294.2,392116.8,2702405.8,33.96
PIEMONTE,1931,M,40_44,40,2.5,0.007245,0.03558,77276.3,2749.5,379507.5,2310289.0,29.9
PIEMONTE,1931,M,45_49,45,2.5,0.009516,0.046475,74526.7,3463.6,363974.7,1930781.5,25.91
PIEMONTE,1931,M,50_54,50,2.5,0.012854,0.062268,71063.1,4424.9,344253.3,1566806.8,22.05
PIEMONTE,1931,M,55_59,55,2.5,0.018222,0.08714,66638.2,5806.9,318673.8,1222553.6,18.35
PIEMONTE,1931,M,60_64,60,2.5,0.027129,0.127032,60831.3,7727.5,284837.8,903879.8,14.86
PIEMONTE,1931,M,65_69,65,2.5,0.040641,0.184464,53103.8,9795.8,241029.7,619042.0,11.66
PIEMONTE,1931,M,70_74,70,2.5,0.069018,0.29431,43308.1,12746.0,184675.4,378012.3,8.73
PIEMONTE,1931,M,75_79,75,2.5,0.11932,0.459524,30562.1,14044.0,117700.4,193336.9,6.33
PIEMONTE,1931,M,80_84,80,2.5,0.183503,0.62897,16518.1,10389.4,56616.9,75636.5,4.58
PIEMONTE,1931,M,85plus,85,3.1034,0.322232,1.0,6128.7,6128.7,19019.5,19019.5,3.1
PIEMONTE,1931,F,0,0,0.3141,0.082106,0.077728,100000.0,7772.8,94668.7,5964389.4,59.64
PIEMONTE,1931,F,1_4,1,1.5,0.007484,0.029386,92227.2,2710.2,362133.1,5869720.7,63.64
PIEMONTE,1931,F,5_9,5,2.5,0.002009,0.009994,89516.9,894.6,445348.2,5507587.6,61.53
PIEMONTE,1931,F,10_14,10,2.5,0.001711,0.008518,88622.3,754.9,441224.4,5062239.4,57.12
PIEMONTE,1931,F,15_19,15,2.5,0.002938,0.014584,87867.4,1281.5,436133.5,4621015.0,52.59
PIEMONTE,1931,F,20_24,20,2.5,0.003743,0.01854,86586.0,1605.3,428916.6,4184881.5,48.33
PIEMONTE,1931,F,25_29,25,2.5,0.004003,0.019817,84980.7,1684.1,420693.2,3755964.9,44.2
PIEMONTE,1931,F,30_34,30,2.5,0.003986,0.019735,83296.6,1643.9,412373.3,3335271.8,40.04
PIEMONTE,1931,F,35_39,35,2.5,0.005099,0.025175,81652.7,2055.6,403124.5,2922898.5,35.8
PIEMONTE,1931,F,40_44,40,2.5,0.005952,0.029322,79597.1,2334.0,392150.5,2519774.0,31.66
PIEMONTE,1931,F,45_49,45,2.5,0.00745,0.036571,77263.1,2825.6,379251.5,2127623.5,27.54
PIEMONTE,1931,F,50_54,50,2.5,0.009621,0.046973,74437.5,3496.6,363446.1,1748372.0,23.49
PIEMONTE,1931,F,55_59,55,2.5,0.014245,0.068776,70940.9,4879.1,342507.1,1384925.9,19.52
PIEMONTE,1931,F,60_64,60,2.5,0.022564,0.106796,66061.9,7055.2,312671.5,1042418.8,15.78
PIEMONTE,1931,F,65_69,65,2.5,0.038624,0.176116,59006.7,10392.1,269053.5,729747.2,12.37
PIEMONTE,1931,F,70_74,70,2.5,0.060311,0.262044,48614.7,12739.2,211225.4,460693.7,9.48
PIEMONTE,1931,F,75_79,75,2.5,0.099599,0.398715,35875.5,14304.1,143617.2,249468.3,6.95
PIEMONTE,1931,F,80_84,80,2.5,0.169192,0.594498,21571.4,12824.1,75796.6,105851.1,4.91
PIEMONTE,1931,F,85plus,85,3.4359,0.291045,1.0,8747.2,8747.2,30054.6,30054.6,3.44
REGNO,1931,T,0,0,0.306,0.116574,0.107849,100000.0,10784.9,92515.5,5488675.5,54.89
REGNO,1931,T,1_4,1,1.5,0.016195,0.062261,89215.1,5554.6,342973.7,5396159.9,60.48
REGNO,1931,T,5_9,5,2.5,0.002602,0.012926,83660.5,1081.4,415598.8,5053186.2,60.4
REGNO,1931,T,10_14,10,2.5,0.001947,0.009688,82579.0,800.0,410895.2,4637587.4,56.16
REGNO,1931,T,15_19,15,2.5,0.003143,0.015591,81779.0,1275.0,405707.7,4226692.2,51.68
REGNO,1931,T,20_24,20,2.5,0.004189,0.02073,80504.0,1668.8,398348.1,3820984.6,47.46
REGNO,1931,T,25_29,25,2.5,0.004434,0.021928,78835.2,1728.7,389854.2,3422636.5,43.42
REGNO,1931,T,30_34,30,2.5,0.004701,0.023233,77106.5,1791.4,381053.9,3032782.3,39.33
REGNO,1931,T,35_39,35,2.5,0.005358,0.026435,75315.1,1991.0,371598.0,2651728.4,35.21
REGNO,1931,T,40_44,40,2.5,0.006338,0.031196,73324.1,2287.4,360902.0,2280130.4,31.1
REGNO,1931,T,45_49,45,2.5,0.007924,0.038852,71036.7,2759.9,348283.6,1919228.4,27.02
REGNO,1931,T,50_54,50,2.5,0.010863,0.052879,68276.7,3610.4,332357.7,1570944.9,23.01
REGNO,1931,T,55_59,55,2.5,0.015519,0.074696,64666.3,4830.3,311255.9,1238587.2,19.15
REGNO,1931,T,60_64,60,2.5,0.02407,0.113517,59836.0,6792.4,282198.9,927331.3,15.5
REGNO,1931,T,65_69,65,2.5,0.03865,0.176223,53043.6,9347.5,241849.1,645132.4,12.16
REGNO,1931,T,70_74,70,2.5,0.06474,0.278606,43696.1,12174.0,188045.3,403283.3,9.23
REGNO,1931,T,75_79,75,2.5,0.102526,0.408041,31522.1,12862.3,125454.6,215237.9,6.83
REGNO,1931,T,80_84,80,2.5,0.175746,0.610499,18659.8,11391.8,64819.4,89783.4,4.81
REGNO,1931,T,85plus,85,3.4348,0.291139,1.0,7268.0,7268.0,24964.0,24964.0,3.43
REGNO,1931,M,0,0,0.2992,0.123657,0.113795,100000.0,11379.5,92024.7,5382365.1,53.82
REGNO,1931,M,1_4,1,1.5,0.01611,0.061945,88620.5,5489.6,340758.2,5290340.4,59.7
REGNO,1931,M,5_9,5,2.5,0.002614,0.012987,83131.0,1079.6,412955.9,4949582.2,59.54
REGNO,1931,M,10_14,10,2.5,0.001944,0.009671,82051.4,793.5,408273.1,4536626.3,55.29
REGNO,1931,M,15_19,15,2.5,0.003125,0.015504,81257.9,1259.9,403139.7,4128353.2,50.81
REGNO,1931,M,20_24,20,2.5,0.004252,0.021036,79998.0,1682.9,395782.9,3725213.4,46.57
REGNO,1931,M,25_29,25,2.5,0.004398,0.021752,78315.2,1703.5,387316.9,3329430.5,42.51
REGNO,1931,M,30_34,30,2.5,0.004868,0.024048,76611.6,1842.3,378452.2,2942113.6,38.4
REGNO,1931,M,35_39,35,2.5,0.005752,0.028353,74769.3,2119.9,368546.6,2563661.4,34.29
REGNO,1931,M,40_44,40,2.5,0.006915,0.033986,72649.4,2469.1,357074.2,2195114.8,30.22
REGNO,1931,M,45_49,45,2.5,0.008946,0.04375,70180.3,3070.4,343225.5,1838040.6,26.19
REGNO,1931,M,50_54,50,2.5,0.012313,0.059725,67109.9,4008.1,325529.2,1494815.1,22.27
REGNO,1931,M,55_59,55,2.5,0.017197,0.082442,63101.8,5202.3,302503.2,1169286.0,18.53
REGNO,1931,M,60_64,60,2.5,0.02627,0.123256,57899.5,7136.5,271656.3,866782.8,14.97
REGNO,1931,M,65_69,65,2.5,0.041142,0.186526,50763.0,9468.6,230143.6,595126.4,11.72
REGNO,1931,M,70_74,70,2.5,0.068767,0.293395,41294.4,12115.6,176183.1,364982.9,8.84
REGNO,1931,M,75_79,75,2.5,0.114151,0.444038,29178.8,12956.5,113502.9,188799.8,6.47
REGNO,1931,M,80_84,80,2.5,0.182955,0.627681,16222.3,10182.5,55655.5,75296.8,4.64
REGNO,1931,M,85plus,85,3.2519,0.30751,1.0,6039.9,6039.9,19641.3,19641.3,3.25
REGNO,1931,F,0,0,0.3141,0.109224,0.101611,100000.0,10161.1,93030.6,5594682.3,55.95
REGNO,1931,F,1_4,1,1.5,0.016284,0.062588,89838.9,5622.8,345298.4,5501651.7,61.24
REGNO,1931,F,5_9,5,2.5,0.00259,0.012864,84216.0,1083.4,418371.7,5156353.4,61.23
REGNO,1931,F,10_14,10,2.5,0.00195,0.009705,83132.6,806.8,413646.2,4737981.7,56.99
REGNO,1931,F,15_19,15,2.5,0.00316,0.015678,82325.8,1290.7,408402.5,4324335.5,52.53
REGNO,1931,F,20_24,20,2.5,0.004128,0.020429,81035.2,1655.4,401037.2,3915933.0,48.32
REGNO,1931,F,25_29,25,2.5,0.004468,0.022095,79379.7,1753.9,392513.9,3514895.8,44.28
REGNO,1931,F,30_34,30,2.5,0.004553,0.022509,77625.8,1747.3,383761.0,3122381.9,40.22
REGNO,1931,F,35_39,35,2.5,0.005029,0.024833,75878.6,1884.3,374682.0,2738620.9,36.09
REGNO,1931,F,40_44,40,2.5,0.005853,0.028845,73994.2,2134.4,364635.3,2363938.9,31.95
REGNO,1931,F,45_49,45,2.5,0.007029,0.034538,71859.9,2481.9,353094.6,1999303.6,27.82
REGNO,1931,F,50_54,50,2.5,0.009527,0.046525,69378.0,3227.8,338820.4,1646208.9,23.73
REGNO,1931,F,55_59,55,2.5,0.013925,0.067281,66150.2,4450.7,319624.2,1307388.6,19.76
REGNO,1931,F,60_64,60,2.5,0.021984,0.104196,61699.5,6428.8,292425.5,987764.4,16.01
REGNO,1931,F,65_69,65,2.5,0.036282,0.166326,55270.7,9192.9,253371.1,695338.9,12.58
REGNO,1931,F,70_74,70,2.5,0.061019,0.264714,46077.8,12197.4,199895.2,441967.9,9.59
REGNO,1931,F,75_79,75,2.5,0.093102,0.377618,33880.3,12793.8,137417.0,242072.7,7.14
REGNO,1931,F,80_84,80,2.5,0.169598,0.5955,21086.5,12557.0,74040.0,104655.6,4.96
REGNO,1931,F,85plus,85,3.5894,0.278599,1.0,8529.5,8529.5,30615.7,30615.7,3.59
SARDEGNA,1931,T,0,0,0.3058,0.121329,0.111904,100000.0,11190.4,92231.7,5200166.0,52.0
SARDEGNA,1931,T,1_4,1,1.5,0.023799,0.089851,88809.6,7979.6,335289.3,5107934.3,57.52
SARDEGNA,1931,T,5_9,5,2.5,0.004278,0.021165,80830.0,1710.7,399873.0,4772645.0,59.05
SARDEGNA,1931,T,10_14,10,2.5,0.003232,0.01603,79119.2,1268.3,392425.4,4372772.0,55.27
SARDEGNA,1931,T,15_19,15,2.5,0.004076,0.020174,77850.9,1570.6,385328.2,3980346.6,51.13
SARDEGNA,1931,T,20_24,20,2.5,0.005314,0.026222,76280.3,2000.2,376401.1,3595018.4,47.13
SARDEGNA,1931,T,25_29,25,2.5,0.006452,0.031746,74280.1,2358.1,365505.2,3218617.4,43.33
SARDEGNA,1931,T,30_34,30,2.5,0.00643,0.031643,71922.0,2275.9,353920.2,2853112.2,39.67
SARDEGNA,1931,T,35_39,35,2.5,0.00612,0.030139,69646.1,2099.0,342983.0,2499192.0,35.88
SARDEGNA,1931,T,40_44,40,2.5,0.006988,0.034341,67547.1,2319.6,331936.3,2156209.0,31.92
SARDEGNA,1931,T,45_49,45,2.5,0.007727,0.037904,65227.4,2472.4,319956.3,1824272.7,27.97
SARDEGNA,1931,T,50_54,50,2.5,0.010812,0.052636,62755.1,3303.2,305517.3,1504316.4,23.97
SARDEGNA,1931,T,55_59,55,2.5,0.015064,0.072585,59451.9,4315.3,286471.0,1198799.1,20.16
SARDEGNA,1931,T,60_64,60,2.5,0.021477,0.101913,55136.5,5619.1,261634.8,912328.1,16.55
SARDEGNA,1931,T,65_69,65,2.5,0.033163,0.153122,49517.4,7582.2,228631.5,650693.3,13.14
SARDEGNA,1931,T,70_74,70,2.5,0.057129,0.249948,41935.2,10481.6,183472.0,422061.8,10.06
SARDEGNA,1931,T,75_79,75,2.5,0.087151,0.357798,31453.6,11254.0,129132.9,238589.8,7.59
SARDEGNA,1931,T,80_84,80,2.5,0.148802,0.542279,20199.6,10953.8,73613.4,109456.9,5.42
SARDEGNA,1931,T,85plus,85,3.8767,0.257948,1.0,9245.8,9245.8,35843.6,35843.6,3.88
SARDEGNA,1931,M,0,0,0.2992,0.130163,0.119282,100000.0,11928.2,91640.1,5157354.4,51.57
SARDEGNA,1931,M,1_4,1,1.5,0.02297,0.08689,88071.8,7652.6,333155.9,5065714.3,57.52
SARDEGNA,1931,M,5_9,5,2.5,0.004257,0.021059,80419.3,1693.5,397862.5,4732558.4,58.85
SARDEGNA,1931,M,10_14,10,2.5,0.002945,0.014618,78725.7,1150.8,390751.5,4334695.9,55.06
SARDEGNA,1931,M,15_19,15,2.5,0.004022,0.019911,77574.9,1544.6,384013.0,3943944.3,50.84
SARDEGNA,1931,M,20_24,20,2.5,0.004688,0.023168,76030.3,1761.5,375747.9,3559931.4,46.82
SARDEGNA,1931,M,25_29,25,2.5,0.006198,0.030515,74268.9,2266.3,365678.4,3184183.5,42.87
SARDEGNA,1931,M,30_34,30,2.5,0.005749,0.028337,72002.5,2040.3,354911.7,2818505.1,39.14
SARDEGNA,1931,M,35_39,35,2.5,0.005928,0.029205,69962.2,2043.3,344702.7,2463593.4,35.21
SARDEGNA,1931,M,40_44,40,2.5,0.006897,0.033901,67918.9,2302.5,333838.2,2118890.7,31.2
SARDEGNA,1931,M,45_49,45,2.5,0.008321,0.040758,65616.4,2674.4,321395.9,1785052.5,27.2
SARDEGNA,1931,M,50_54,50,2.5,0.011907,0.057813,62942.0,3638.9,305612.8,1463656.6,23.25
SARDEGNA,1931,M,55_59,55,2.5,0.017942,0.085858,59303.1,5091.7,283786.5,1158043.8,19.53
SARDEGNA,1931,M,60_64,60,2.5,0.023586,0.111363,54211.5,6037.1,255964.4,874257.4,16.13
SARDEGNA,1931,M,65_69,65,2.5,0.036757,0.168316,48174.3,8108.5,220600.3,618292.9,12.83
SARDEGNA,1931,M,70_74,70,2.5,0.05798,0.253198,40065.8,10144.6,174967.6,397692.7,9.93
SARDEGNA,1931,M,75_79,75,2.5,0.090068,0.367574,29921.2,10998.3,122110.5,222725.1,7.44
SARDEGNA,1931,M,80_84,80,2.5,0.150317,0.546292,18923.0,10337.5,68771.2,100614.5,5.32
SARDEGNA,1931,M,85plus,85,3.709,0.269616,1.0,8585.5,8585.5,31843.4,31843.4,3.71
SARDEGNA,1931,F,0,0,0.3141,0.11186,0.103889,100000.0,10388.9,92874.4,5247938.4,52.48
SARDEGNA,1931,F,1_4,1,1.5,0.024679,0.092979,89611.1,8332.0,337614.5,5155064.0,57.53
SARDEGNA,1931,F,5_9,5,2.5,0.004301,0.021275,81279.1,1729.2,402072.6,4817449.5,59.27
SARDEGNA,1931,F,10_14,10,2.5,0.003535,0.017519,79549.9,1393.6,394265.5,4415376.9,55.5
