compartimento,year,sex,age_group,age_lo,age_hi,count,unit,source,notes
Abruzzi e Molise,1900,F,40-45,40,45,192,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Abruzzi e Molise,1900,F,45-50,45,50,149,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Abruzzi e Molise,1900,F,50-55,50,55,108,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Abruzzi e Molise,1900,F,55-60,55,60,90,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Abruzzi e Molise,1900,F,60-65,60,65,64,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Abruzzi e Molise,1900,F,65-70,65,70,36,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Abruzzi e Molise,1900,F,70+,70,,15,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,sotto 15,0,15,3,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,15-20,15,20,1632,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,20-25,20,25,4582,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,25-30,25,30,2065,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,30-35,30,35,701,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,35-40,35,40,344,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,40-45,40,45,223,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,45-50,45,50,178,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,50-55,50,55,115,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,55-60,55,60,76,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,60-65,60,65,43,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,65-70,65,70,22,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Campania,1900,F,70+,70,,16,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,sotto 15,0,15,8,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,15-20,15,20,2475,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,20-25,20,25,4439,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,25-30,25,30,1533,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,30-35,30,35,561,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,35-40,35,40,300,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,40-45,40,45,222,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,45-50,45,50,168,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,50-55,50,55,122,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,55-60,55,60,81,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,60-65,60,65,48,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,65-70,65,70,32,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Puglie,1900,F,70+,70,,11,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,sotto 15,0,15,,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",illegible
Basilicata,1900,F,15-20,15,20,3394,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,20-25,20,25,4223,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,25-30,25,30,1041,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,30-35,30,35,414,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,35-40,35,40,267,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,40-45,40,45,197,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,45-50,45,50,142,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,50-55,50,55,115,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,55-60,55,60,95,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,60-65,60,65,50,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,65-70,65,70,45,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Basilicata,1900,F,70+,70,,17,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,sotto 15,0,15,5,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,15-20,15,20,2778,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,20-25,20,25,4283,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,25-30,25,30,1503,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,30-35,30,35,544,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,35-40,35,40,287,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,40-45,40,45,239,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,45-50,45,50,153,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,50-55,50,55,96,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,55-60,55,60,68,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,60-65,60,65,28,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,65-70,65,70,12,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Calabrie,1900,F,70+,70,,4,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,sotto 15,0,15,12,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,15-20,15,20,3193,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,20-25,20,25,3729,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,25-30,25,30,1509,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,30-35,30,35,563,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,35-40,35,40,341,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,40-45,40,45,225,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,45-50,45,50,160,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,50-55,50,55,124,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,55-60,55,60,72,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,60-65,60,65,44,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,65-70,65,70,17,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sicilia,1900,F,70+,70,,11,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,sotto 15,0,15,5,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,15-20,15,20,1638,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,20-25,20,25,3905,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,25-30,25,30,2187,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,30-35,30,35,965,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,35-40,35,40,516,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,40-45,40,45,347,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,45-50,45,50,193,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,50-55,50,55,102,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,55-60,55,60,87,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,60-65,60,65,35,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,65-70,65,70,15,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Sardegna,1900,F,70+,70,,5,proporzionale_10000,"ED_1902 Anno 1900, Prospetto VI A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,sotto 18,0,18,2,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,18-20,18,20,104,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,20-25,20,25,3238,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,25-30,25,30,3613,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,30-35,30,35,1468,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,35-40,35,40,683,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,40-45,40,45,364,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,45-50,45,50,203,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,50-55,50,55,128,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,55-60,55,60,87,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,60-65,60,65,57,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,65-70,65,70,27,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Piemonte,1901,M,70+,70,,26,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,sotto 18,0,18,1,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,18-20,18,20,79,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,20-25,20,25,2481,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,25-30,25,30,3902,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,30-35,30,35,1770,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,35-40,35,40,670,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,40-45,40,45,431,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,45-50,45,50,234,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,50-55,50,55,177,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,55-60,55,60,97,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,60-65,60,65,116,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,65-70,65,70,31,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Liguria,1901,M,70+,70,,11,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,sotto 18,0,18,,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",illegible
Lombardia,1901,M,18-20,18,20,42,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,20-25,20,25,3558,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,25-30,25,30,3961,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,30-35,30,35,1220,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,35-40,35,40,557,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,40-45,40,45,280,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,45-50,45,50,158,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,50-55,50,55,90,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,55-60,55,60,69,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,60-65,60,65,35,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,65-70,65,70,21,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Lombardia,1901,M,70+,70,,9,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,sotto 18,0,18,,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",illegible
Veneto,1901,M,18-20,18,20,60,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,20-25,20,25,2886,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,25-30,25,30,4212,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,30-35,30,35,1434,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,35-40,35,40,647,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,40-45,40,45,323,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,45-50,45,50,180,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,50-55,50,55,103,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,55-60,55,60,72,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,60-65,60,65,44,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,65-70,65,70,25,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Veneto,1901,M,70+,70,,14,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,sotto 18,0,18,2,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,18-20,18,20,108,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,20-25,20,25,2589,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,25-30,25,30,3771,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,30-35,30,35,1576,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,35-40,35,40,844,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,40-45,40,45,462,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,45-50,45,50,259,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,50-55,50,55,156,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,55-60,55,60,108,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,60-65,60,65,69,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,65-70,65,70,37,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Emilia,1901,M,70+,70,,19,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,sotto 18,0,18,,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",illegible
Toscana,1901,M,18-20,18,20,160,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,20-25,20,25,2913,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,25-30,25,30,3873,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,30-35,30,35,1515,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,35-40,35,40,648,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,40-45,40,45,319,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,45-50,45,50,191,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,50-55,50,55,153,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,55-60,55,60,109,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,60-65,60,65,59,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,65-70,65,70,38,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Toscana,1901,M,70+,70,,22,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Marche,1901,M,sotto 18,0,18,,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",illegible
Marche,1901,M,18-20,18,20,64,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Marche,1901,M,20-25,20,25,2287,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Marche,1901,M,25-30,25,30,3909,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Marche,1901,M,30-35,30,35,1693,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Marche,1901,M,35-40,35,40,830,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
Marche,1901,M,40-45,40,45,473,proporzionale_10000,"ED_1903 Anno 1901, Prospetto VII A/B (cifre proporzionali a 10000)",
